timestamp,question #,question,A,B,C,correct
4/26/2018 19:05,2,Which of these irons is a common heat-styling tool for hair?,Jeremy,Curling,Cast,B
4/26/2018 19:05,3,What is the name of the first book of the Christian Bible?,The Sorcerer's Stone,Genesis,Fellowship of the Ring,B
4/26/2018 19:06,4,"Which of these terms means ""common people""?",Perth Amboy,Hoi polloi,Bok choy,B
4/26/2018 19:06,5,"Geographically speaking, an atoll is a type of what?",Island,Peninsula,Isthmus,A
4/26/2018 19:07,6,Which of these is a right granted by the Sixth Amendment?,Private trial,Public trial,Trial without a jury,B
4/26/2018 19:08,7,"What does the Italian exclamation ""Basta!"" translate to in English?",Enough!,Great!,Pasta!,A
4/26/2018 19:08,8,Which US president never had a spouse?,James Buchanan,Martin Van Buren,John Tyler,A
4/26/2018 19:09,9,The Swiss Open has twice given out which of these to a top tennis player?,Giant cheese wheel,Tuft of Swiss grass,Cow,C
4/26/2018 19:09,10,Which of these brands does NOT have a designer contracted for life?,Chanel,Gucci,Fendi,B
4/26/2018 19:11,12,Which of these actors is known for tweeting pictures of his own paintings?,Anthony Hopkins,Sam Neill,Michael Caine,A
4/27/2018 1:05,1,Which is a common flavor of toothpaste?,Mint,Salt,Mayonnaise,A
4/27/2018 1:05,2,"What is a derisive name for a large, generic suburban home?",Piazza Hut,Burger Realm,McMansion,C
4/27/2018 1:06,3,Which of these is a food that vegans would eat?,Spinach,Strip steak,Tuna salad,A
4/27/2018 1:06,4,Which of these US states is part of the Delmarva Peninsula?,Arkansas,Maryland,Arizona,B
4/27/2018 1:07,5,"Thanks to its density, which of these elements is the heaviest?",Lead,Silver,Aluminum,A
4/27/2018 1:08,7,What school shares its name with a character from the legends of King Arthur?,Emory University,Notre Dame,Columbia University,B
4/27/2018 1:09,8,"Which of these artists has NOT recorded a song based on ""Wuthering Heights""?",Annie Lennox,Kate Bush,Celine Dion,A
4/27/2018 1:11,10,Which Canadian author wrote a book nobody will be able to read until the next century?,Alice Munro,Margaret Atwood,Yann Martel,B
4/27/2018 1:11,11,The only dwarf planet in our solar system's asteroid belt is named for a goddess of what?,Wisdom,Agriculture,Dawn,B
4/27/2018 1:13,12,"Rumored to be made of unicorn horns, the throne chair of Denmark is actually made of what?",Horse bones,White quartz,Narwhal tusks,C
4/27/2018 19:04,1,Which machine would you most likely find in a gym?,Karaoke machine,Deep fryer,Treadmill,C
4/27/2018 19:04,2,"According to an old saying, ""You can't judge a book by its"" what?",Index,Klout Score,Cover,C
4/27/2018 19:05,3,Which of these is the name of a famous cartoon chipmunk?,Mickey,Goofy,Alvin,C
4/27/2018 19:05,4,Which of these properties is often measured in fluid ounces?,Density,Volume,Viscosity,B
4/27/2018 19:06,5,Which of these terms is used to describe the news media?,Fourth estate,Second base,Third watch,A
4/27/2018 19:07,6,"In the 1989 film ""Turner &amp; Hooch,"" what kind of animal was Hooch?",Dog,Ferret,Skunk,A
4/27/2018 19:08,7,Which of these islands is in the Caribbean?,Bora Bora,Seychelles,Saint Lucia,C
4/27/2018 19:08,8,The rapper Q-Tip is part of what classic hip-hop group?,A Tribe Called Quest,Public Enemy,De La Soul,A
4/27/2018 19:09,10,Which of these dog breeds has won the most Best in Show awards at Westminster?,English Setter,Scottish Terrier,Bichon Frise,B
4/27/2018 19:10,11,The Lone Star State does NOT border which state?,Centennial State,Land of Enchantment,Pelican State,A
4/27/2018 19:11,12,Who was inducted into the National Inventors Hall of Fame first?,Nikola Tesla,Philo Farnsworth,Louis Pasteur,A
4/28/2018 1:04,1,Who is the Eiffel Tower named after?,Gustave Eiffel,Gustave Tower,Indoor Football League,A
4/28/2018 1:05,2,Which of these places is located in the tropics?,Siberia,Hawaii,Antarctica,B
4/28/2018 1:06,3,What is the name of the layer that lies between the crust and core of the Earth?,Mantle,Ocean,Continent,A
4/28/2018 1:07,4,"Which of these is considered ""higher"" mathematics?",Arithmetic,Area of a square,Vector calculus,C
4/28/2018 1:07,5,Which of these is NOT one of Switzerland's official languages?,French,Italian,Dutch,C
4/28/2018 1:08,6,"On the periodic table of the elements, what are the horizontal rows called?",Groups,Periods,Blocks,B
4/28/2018 1:09,7,Which of these college football teams famously has the largest stadium?,Crimson Tide,Wolverines,Longhorns,B
4/28/2018 1:09,8,Which of these landmark Supreme Court cases was handed down first?,Dred Scott v. Sandford,Brown v. Board,Plessy v. Ferguson,A
4/28/2018 1:10,9,"In the world of comic books, what does ""retcon"" mean?",Retouched condition,Retroactive continuity,Retaliatory concussion,B
4/28/2018 1:11,11,Which of these is the title of only one book of the Bible?,Kings,Chronicles,Judges,C
4/29/2018 1:04,1,Two items that are difficult to compare are often said to be what?,Hoagies / grinders,Apples / oranges,Simons / Garfunkels,B
4/29/2018 1:05,2,"By definition, a hotel room advertised as having AC has what?",Alive cockroaches,Almond cookies,Air conditioning,C
4/29/2018 1:06,3,"The comic strip ""B.C."" is mainly about what?",Aliens,Cavemen,Robots,B
4/29/2018 1:06,4,Which of these particles is NOT found within an atomic nucleus?,Electron,Proton,Neutron,A
4/29/2018 1:07,5,What billionaire runs the corporate behemoth Berkshire Hathaway?,Michael Bloomberg,Warren Buffett,Charles Koch,B
4/29/2018 1:08,6,"""Let My Love Open the Door"" was a hit for a former member of what band?",The Who,Genesis,Led Zeppelin,A
4/29/2018 1:08,7,Which of these BBQ dishes is most closely tied to Kentucky?,Chipped mutton,Brunswick stew,Dry ribs,A
4/29/2018 1:09,8,Which of these words is used to refer to more than one ferret?,Business,Punch,Clever,A
4/29/2018 1:10,9,Which cartoon character made his first TV appearance in an ad for a fruit juice?,Squidward Tentacles,Snoopy,Doug Funnie,C
4/29/2018 1:10,10,You are most likely to hear the Tetum language spoken in which capital city?,Dili,Mogadishu,La Paz,A
4/29/2018 1:11,11,The New York Daily Advertiser was a newspaper famous for publishing what?,First US coupons,Federalist Papers,Classifieds,B
4/29/2018 1:12,12,The final words of which famous poem are written in the Sanskrit language?,Ozymandias,The New Colossus,The Waste Land,C
4/30/2018 1:04,1,Which of these is NOT a common type of underwear?,Bee beard,Briefs,Boxers,A
4/30/2018 1:05,2,"A person who can't decide something is said to be ""sitting on the"" what?",Blockchain,Dock of the bay,Fence,C
4/30/2018 1:06,3,"When referring to the rodent, which of these is the correct plural form of ""mouse""?",Mouses,Octopi,Mice,C
4/30/2018 1:07,4,"What does the ""A"" in the biological acronym ""DNA"" stand for?",Ardent,Acid,Adenine,B
4/30/2018 1:07,5,What is the capital of the North Star State?,Austin,Juneau,Saint Paul,C
4/30/2018 1:08,6,Which of these investments takes longest to mature?,T-bonds,T-notes,T-bills,A
4/30/2018 1:09,8,Which of these states is home to the tallest structure in the Western Hemisphere?,Washington,New York,North Dakota,C
4/30/2018 1:10,9,"Which of these is an anagram of ""twelve plus one""?",Eleven plus two,Twenty-one elves,Twelve one-ups,A
4/30/2018 1:12,11,Which of the following cities is NOT home to an inaugural NHL team?,Pittsburgh,Chicago,Detroit,A
4/30/2018 1:12,12,Whose Twitter handle comes first in alphabetical order?,Ellen DeGeneres,Neil Patrick Harris,LeBron James,B
4/30/2018 1:13,13,"Which of these is a character from the 1980s cartoon series titled ""Ghostbusters""?",Slimer,Ray Stantz,Eddie Spenser Jr.,C
4/30/2018 1:14,14,Which nation's flag features a simple geometric form meant to resemble the nation's shape?,Bosnia and Herzegovina,Nepal,Argentina,A
4/30/2018 1:15,15,The last lines spoken by Shakespeare's Romeo and Othello both include what word?,Sleep,Kiss,Heart,B
4/30/2018 19:04,1,Which of these is a common office supply?,Clown shoes,Paper clips,Heated asphalt,B
4/30/2018 19:05,2,Which of these is the name of the ship that famously brought the Pilgrims to America?,Pacific Princess,SS Minnow,Mayflower,C
4/30/2018 19:05,3,Which of these states lies farthest west?,New Mexico,North Carolina,New Jersey,A
4/30/2018 19:06,4,Which of these people was president of the US during the Civil War?,Abraham Lincoln,Andrew Jackson,Ulysses S. Grant,A
4/30/2018 19:06,5,What would you directly learn to do from the Chicago Manual of Style?,Punctuate a sentence,Kern a font,Accessorize a dress,A
4/30/2018 19:07,6,Which sport does NOT have a US Open?,Tennis,Golf,Handball,C
4/30/2018 19:08,8,"A ""rack-and-pinion"" assembly relies on what mechanical concept?",Hydraulics,Gears,Springs,B
4/30/2018 19:09,9,Which of these is both a body part and the phonetic pronunciation of a letter in the Hebrew alphabet?,Gimel,Heel,Shin,C
4/30/2018 19:09,10,What classic video game was partly designed by founders of Apple Computer?,Defender,Asteroids,Breakout,C
4/30/2018 19:10,11,Which city is NOT a terminus of the Panama Canal?,Colón,Panama City,La Chorrera,C
4/30/2018 19:11,12,"The element named from the Latin for ""flint"" is typically used to make what?",Explosives,Computer chips,Electrical wire,B
5/1/2018 1:03,1,"If your clothes catch fire, you are supposed to stop, drop, and what?",Think,Roll,Freak,B
5/1/2018 1:04,2,What term refers to diving headfirst into a pool with arms wide open at the start?,Pig dive,Swan dive,Moose dive,B
5/1/2018 1:05,3,"What was the name of the wrestling giant who starred in ""The Princess Bride""?",Gerry,Mitch,André,C
5/1/2018 1:05,4,Which of these words has won Oxford Dictionaries Word of the Year?,Hundo,Unfriend,Yassss,B
5/1/2018 1:06,5,"Another way to express the number 1000 is to write ""ten to the"" what?",Thousandth power,Tenth power,Third power,C
5/1/2018 1:07,6,In which of these terms does the initial refer to the name of an emperor?,W-2,C-Section,Q Rating,B
5/1/2018 1:08,7,What European mountain range is named for its visibility to incoming American ships?,Pecos Bill,Picos de Europa,Pico de Gallo,B
5/1/2018 1:08,8,Which of these words can describe both a hat and a type of sleeve?,Cap,Tam,Bowler,A
5/1/2018 1:09,9,From where did the Titanic originally set sail?,United States,England,Northern Ireland,C
5/1/2018 1:10,10,Which of these video game companies first made playing cards?,Nintendo,Atari,Sega,A
5/1/2018 1:10,11,Which of these is actually in the country of Scotland?,County of Scotland,Scotland Yard,"Skye, Scotland",C
5/1/2018 1:11,12,"Though they all ended quickly, which of these late-night hosts had the shortest run?",Magic Johnson,Pat Sajak,Chevy Chase,C
5/1/2018 19:03,1,What color are most official New York taxicabs?,Yellow,Rainbow,Red / White / Blue,A
5/1/2018 19:04,2,"The word ""flauta"" literally translates to what in English?",Flimsy taco,Flute,Flux capacitor,B
5/1/2018 19:04,3,"What ""butler"" lent his name to a popular 1990s search engine?",Mr. Belvedere,Jeeves,Malcolm,B
5/1/2018 19:05,4,"Which of these animated movies featured the song ""A Whole New World""?",Aladdin,Toy Story,An American Tail,A
5/1/2018 19:05,5,What judge oversaw the 1994-95 trial of OJ Simpson?,Lance Ito,Joe Brown,Mills Lane,A
5/1/2018 19:06,6,Which of these fabrics is most closely associated with picnics?,Tulle,Gingham,Seersucker,B
5/1/2018 19:07,7,Eliza Schuyler Hamilton helped raise money to build what DC landmark?,Jefferson Memorial,Washington Monument,Ford's Theater,B
5/1/2018 19:07,8,Which of these cities' NBA teams has a bird as a mascot?,Memphis,New Orleans,Charlotte,B
5/1/2018 19:08,9,"In publishing, what is typically found next to ""verso""?",Bolus,Menta,Recto,C
5/1/2018 19:09,10,Which of these dogs is thought to NOT get its name from its color?,Chocolate Lab,Golden Retriever,Greyhound,C
5/1/2018 19:09,11,The two sides of the Great Wall of China face China and what?,Russia,Mongolia,China,C
5/1/2018 19:11,12,"The actor behind which ""Fresh Prince"" character also had a long career voicing cartoon villains?",Carlton,Philip,Geoffrey,B
5/2/2018 1:03,1,Michael Jackson was known as the King of what?,Breakfast,Pop,Bahrain,B
5/2/2018 1:04,2,"According to old superstition, in order to avoid a jinx you should knock on what?",Wood,Your neighbor's window,The Mona Lisa,A
5/2/2018 1:05,3,What is the name of the imaginary line at zero degrees latitude?,Prime Meridian,Equator,Tropic of Capricorn,B
5/2/2018 1:05,4,The arrow next to the gas gauge on a car dashboard is designed to point to what?,Oil gauge,Filler cap,Trunk,B
5/2/2018 1:06,5,Frenchman Fernand Lamaze came up with a popular technique for what?,Childbirth,Serving a tennis ball,Frying potatoes,A
5/2/2018 1:07,6,"If you filed an extension on your individual US tax return this year, when is your new deadline?",15-Oct,15-Aug,15-Jun,A
5/2/2018 1:07,7,Which of these phrases has NOT been the title of a James Bond film?,Tomorrow Is Not Enough,Live and Let Die,For Your Eyes Only,A
5/2/2018 1:08,8,Which of these nations shares a border with Italy?,Serbia,Slovakia,Slovenia,C
5/2/2018 1:09,9,What classic cartoon character's catchphrase refers to a dish of corn and lima beans?,Sylvester the Cat,Popeye,Mighty Mouse,A
5/2/2018 1:10,10,"Which of these prizes did author Annie Proulx NOT earn for ""Brokeback Mountain""?",Pulitzer,National Magazine Award,O. Henry,A
5/2/2018 1:10,11,The 1980 US hockey team won the gold medal by defeating which country in the final game?,Finland,Canada,Soviet Union,A
5/2/2018 1:12,12,"The phrase ""always a bridesmaid, never a bride"" was popularized by an ad campaign for what?",Detergent,Lingerie,Mouthwash,C
5/2/2018 19:03,1,Which of these body parts is also a common part of a chair?,Spleen,Leg,Uvula,B
5/2/2018 19:04,2,"A dinner combining seafood and red meat is called ""surf and"" what?",Smurf,Turf,Nerf,B
5/2/2018 19:05,3,Which of these titles typically wields the most power at a corporation?,CIO,CFO,CEO,C
5/2/2018 19:05,4,Which of these species is the closest relative of the llama?,Hamster,Alpaca,Rhinoceros,B
5/2/2018 19:06,5,"What fruit is also sometimes known as a ""fuzzless peach""?",Orange,Nectarine,Pomegranate,B
5/2/2018 19:06,6,"Despite his name, which of these musicians is actually from Morocco?",French Montana,Flo Rida,Bruno Mars,A
5/2/2018 19:07,7,"""Association football"" is the British term for a sport typically known as what in the US?",Football,Rugby,Soccer,C
5/2/2018 19:08,8,"Of the US presidents born in the 20th century, who held office first?",Dwight D. Eisenhower,John F. Kennedy,Lyndon B. Johnson,B
5/2/2018 19:09,9,What long-running science fiction franchise began aboard the spacecraft Nostromo?,Star Trek,Alien,Planet of the Apes,B
5/2/2018 19:09,10,Which of these US states has the most official state songs?,West Virginia,Tennessee,Texas,B
5/2/2018 19:10,11,About how long does light from our Sun take to reach Earth?,8.3 minutes,3.8 minutes,38 seconds,A
5/2/2018 19:11,12,A direct flight from Bishkek to Ashgabat will nearly pass over which country's capital?,Uzbekistan,Kazakhstan,Afghanistan,A
5/3/2018 1:03,1,Which of these is an important ingredient in making coffee?,Bike chain lubricant,Hot water,Brown mustard,B
5/3/2018 1:04,2,Which of these names is also a term that refers to a male deer?,Gary,Buck,Alfredo,B
5/3/2018 1:05,3,Which of these roots is often used to make naturally flavored root beer?,Ginseng,Sarsaparilla,Cassava,B
5/3/2018 1:05,4,"In Richard Connell's famous short story ""The Most Dangerous Game,"" what is being hunted?",Whale,Man,Hound,B
5/3/2018 1:06,5,What is the name of the robot that has spent more than 10 Earth years exploring Mars?,Spirit,Pathfinder,Opportunity,C
5/3/2018 1:06,6,In what holy location would you find the Dome of the Rock?,Mount Sinai,Temple Mount,Mount of Olives,B
5/3/2018 1:07,7,What is the real name of the co-founder of Cash Money Records?,Dwayne Carter,Sean Combs,Bryan Williams,C
5/3/2018 1:08,8,"What US senator had a cameo in the comedy ""Wedding Crashers""?",Joe Lieberman,John McCain,Patrick Leahy,B
5/3/2018 1:08,9,The current capital city of which country was NOT its capital in 1990?,Nigeria,Côte d'Ivoire,Burkina Faso,A
5/3/2018 1:11,12,"In the 1920s, a man notoriously pushed what to the top of Pikes Peak using only his nose?",Gumball,Peanut,FDR campaign button,B
5/3/2018 19:03,1,What structure did King Kong famously climb?,Mount Everest,Empire State Building,Hogwarts,B
5/3/2018 19:04,2,"What cartoon character repeatedly perishes on ""South Park,"" only to return every time?",Darkwing Duck,Jon Snow,Kenny,C
5/3/2018 19:04,3,"If a British person asks to use your ""lorry,"" what do they want to use?",Skateboard,Truck,Bathroom,B
5/3/2018 19:05,4,"What animal's kid is literally called a ""kid""?",Sheep,Kangaroo,Goat,C
5/3/2018 19:06,5,"What is NOT one of Pittsburgh's ""Three Rivers""?",Ohio,Beaver,Allegheny,B
5/3/2018 19:06,6,Which of these places is naturally home to penguins?,Alaska,South Africa,Mongolia,B
5/3/2018 19:07,7,"A character on ""Seinfeld"" once found the discarded set of what TV show host?",Merv Griffin,Johnny Carson,Jerry Springer,A
5/3/2018 19:08,8,Which of these tech companies does NOT have the same CEO as the other two?,Kickstarter,Square,Twitter,A
5/3/2018 19:11,12,What date is inscribed on the granite waterfront monument in Massachusetts' Pilgrim Memorial State Park?,1620,1492,1776,A
5/4/2018 1:04,1,"Muhammad Ali famously said he could ""float like a butterfly, sting like a"" what?",Jellyfish,Bee,Personal insult,B
5/4/2018 1:05,2,"If you are about to use foul language, you might say ""pardon my"" what?",French,Screaming,Grandmother,A
5/4/2018 1:05,3,"In a trial, who is charged with proving guilt?",Prosecution,Defense,Judge,A
5/4/2018 1:06,4,The leading racer in the Tour de France typically wears what color?,Black,Yellow,Green,B
5/4/2018 1:07,5,Which breed of dog is NOT named in part for an island?,Sheltie,St. Bernard,Maltese,B
5/4/2018 1:07,6,Which of these sci-fi movie titles is also a scientific term that applies to black holes?,Ex Machina,Solaris,Event Horizon,C
5/4/2018 1:08,7,"Which of these shirts would an Australian most likely call a ""skivvy""?",Turtleneck,Sleeveless T-shirt,Crop top,A
5/4/2018 1:09,8,Which of these terms accurately describes America's three most popular beer brands as of 2017?,Lager,Ale,IPA,A
5/4/2018 1:09,9,"Which of these songs was recorded by a band originally named ""On A Friday""?",Idioteque,Creeping,Just Like Heaven,A
5/4/2018 1:11,11,Which of these did Beyoncé use to announce her first pregnancy?,Her official website,Instagram,Awards show,C
5/4/2018 1:12,12,"In Greek mythology, who abandoned his mother and sister to fight alongside the Trojans?",Achilles,Odysseus,Ares,C
5/4/2018 19:03,1,Who typically wins a marathon?,Fastest runner,Loudest yeller,Messiest eater,A
5/4/2018 19:04,2,Which is one of the three categories of Shakespeare's plays?,Technothrillers,Tragedies,Single-camera sitcoms,B
5/4/2018 19:04,3,Eggs that are fried without being flipped over are typically described how?,Sunny side up,Soft boiled,Over medium,A
5/4/2018 19:05,4,What is the term in typography for adjusting the spacing between characters to create the best look?,Kerning,Blocking,Strafing,A
5/4/2018 19:06,5,With which of the following artists has Sting NOT recorded a song?,Rod Stewart,Shaggy,Michael Bolton,C
5/4/2018 19:07,6,The works of which artist are often used to illustrate the concept of tessellation?,Claude Monet,MC Escher,Pablo Picasso,B
5/4/2018 19:07,7,"By definition, which of these would you need to ""defenestrate"" a prized belonging?",Law degree,Window,Swimming pool,B
5/4/2018 19:09,9,"A centuries-old game called ""Captain's Mistress"" is now often sold under what name?",Battleship,Yahtzee,Connect Four,C
5/4/2018 19:09,10,What athlete has played in the championship games of both the NFL and MLB?,Bo Jackson,Deion Sanders,Brian Jordan,B
5/4/2018 19:10,11,Which of these divisions of geologic time is the shortest?,Era,Epoch,Age,C
5/5/2018 1:20,1,Which of these kinds of chips would you use to make nachos?,Tortilla,Poker,Bargaining,A
5/5/2018 1:21,2,Modern automobiles typically run on which of these?,Candle wax,Gasoline,Hand-wound springs,B
5/5/2018 1:21,3,"If planted properly, what kind of trees will acorns grow into?",Oaks,Willows,Pines,A
5/5/2018 1:22,4,Which phrase consists of two football terms AND describes an arrangement of pulleys?,Snap and line,Punt and down,Block and tackle,C
5/5/2018 1:23,5,"What synonym for ""evil"" comes from an old term referring to the left-hand side?",Sinister,Depraved,Malevolent,A
5/5/2018 1:23,6,Which of these is a weapon in the classic version of the board game Clue?,Wrench,Poison,Baseball bat,A
5/5/2018 1:25,8,"By definition, if a Middle Eastern dish has dopiaza in its name, it will include what ingredient?",Onion,Tomato,Rice,A
5/5/2018 1:25,9,Which of these MLS soccer teams does NOT play its home games in the US?,Sounders,Timber,Impact,C
5/5/2018 1:26,10,Which of these people served as vice president under the person on the US $50 bill?,Aaron Burr,Andrew Johnson,Henry Wilson,C
5/5/2018 1:27,11,What colors dominate the flag of the world's smallest nation?,Yellow / white,Red / white,Blue / white,A
5/5/2018 1:28,12,"The company whose stock symbol is simply ""V"" mainly provides which of these?",Phone services,Cable TV,Financial services,C
5/6/2018 1:05,1,In which of these directions can most standard elevators travel?,North by northwest,Up,Left,B
5/6/2018 1:06,3,"In what sport would you most likely use the term ""bullseye""?",Golf,Shuffleboard,Darts,C
5/6/2018 1:07,4,The speed of sound is named for what Austrian physicist?,Hans Warp,Klaus Züm,Ernst Mach,C
5/6/2018 1:07,5,"When used as a slang term for money, how much is a ""rack""?",$20 ,$100 ,"$1,000 ",C
5/6/2018 1:08,6,"For what object did ""Time"" magazine bend the rules for its ""Person of the Year"" award?",Mirror,Television,Computer,C
5/6/2018 1:09,8,The first moons discovered orbiting a planet other than Earth are known as what?,Newtonian,Galilean,Copernican,B
5/6/2018 1:10,9,"Which of these words means the opposite of ""deasil""?",Catty-corner,Widdershins,Clockwise,B
5/6/2018 1:11,10,Which of these disputed territories is NOT claimed by the nation of Georgia?,Transnistria,Abkhazia,South Ossetia,A
5/6/2018 1:12,11,Which of these Triple Crown-winning horses ran the Kentucky Derby the fastest?,War Admiral,American Pharoah,Seattle Slew,C
5/6/2018 1:13,12,"The lyric ""dark side of the moon"" is sung in what Pink Floyd song?",Brain Damage,Eclipse,Any Colour You Like,A
